"Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365>2.5","B365<2.5","B365CH","B365CD","B365CA","SourceFile"
"E0",2022-05-10,20:00:00,"Aston Villa","Liverpool",1,2,"A",1,1,"D","J Moss",9,17,4,6,10,12,2,3,0,0,0,0,7.5,4.75,1.4,1.61,2.3,6.25,4.5,1.5,"E0_2122.csv"
"E0",2022-05-11,19:30:00,"Leeds","Chelsea",0,3,"A",0,1,"A","A Taylor",5,17,0,4,10,14,1,5,1,0,1,0,4.75,4.2,1.65,1.61,2.3,4.75,4,1.7,"E0_2122.csv"
"E0",2022-05-11,19:45:00,"Leicester","Norwich",3,0,"H",0,0,"D","S Hooper",20,9,8,5,10,5,10,2,0,0,0,0,1.44,4.75,7,1.61,2.3,1.33,5.5,8.5,"E0_2122.csv"
"E0",2022-05-11,19:45:00,"Watford","Everton",0,0,"D",0,0,"D","M Dean",6,16,0,5,5,12,1,13,1,2,0,0,4.2,3.6,1.83,1.94,1.96,5.5,3.75,1.65,"E0_2122.csv"
"E0",2022-05-11,20:15:00,"Wolves","Man City",1,5,"A",1,3,"A","M Atkinson",7,16,3,5,2,10,6,2,0,1,0,0,11,6,1.25,1.66,2.2,10,5.75,1.28,"E0_2122.csv"
"E0",2022-05-12,19:45:00,"Tottenham","Arsenal",3,0,"H",2,0,"H","P Tierney",16,8,6,4,8,15,2,2,1,3,0,1,2.05,3.75,3.5,1.8,2,2.2,3.5,3.2,"E0_2122.csv"
"E0",2022-05-15,12:00:00,"Tottenham","Burnley",1,0,"H",1,0,"H","K Friend",21,8,8,1,12,8,8,2,3,2,0,0,1.33,5.25,9,1.57,2.37,1.3,5.5,9.5,"E0_2122.csv"
"E0",2022-05-15,14:00:00,"Aston Villa","Crystal Palace",1,1,"D",0,0,"D","C Kavanagh",13,16,4,4,11,15,1,5,1,3,0,0,2,3.5,3.75,1.93,1.97,1.8,3.5,4.5,"E0_2122.csv"
"E0",2022-05-15,14:00:00,"Leeds","Brighton",1,1,"D",0,1,"A","M Dean",19,16,5,6,16,8,8,1,3,2,0,0,2.62,3.5,2.62,1.84,2.06,2.62,3.4,2.62,"E0_2122.csv"
"E0",2022-05-15,14:00:00,"Watford","Leicester",1,5,"A",1,2,"A","J Gillett",13,13,5,7,4,6,7,3,0,1,0,0,3.8,3.5,1.95,1.72,2.1,5.5,4,1.65,"E0_2122.csv"
"E0",2022-05-15,14:00:00,"West Ham","Man City",2,2,"D",2,0,"H","A Taylor",6,31,2,8,9,5,4,9,3,1,0,0,7.5,5,1.4,1.53,2.5,7.5,5,1.4,"E0_2122.csv"
"E0",2022-05-15,14:00:00,"Wolves","Norwich",1,1,"D",0,1,"A","T Harrington",17,11,4,2,5,10,5,3,0,3,0,0,1.45,4.75,6.5,1.86,2.04,1.55,4.5,5.75,"E0_2122.csv"
"E0",2022-05-15,16:30:00,"Everton","Brentford",2,3,"A",2,1,"H","M Oliver",10,18,5,7,8,8,5,2,0,3,2,0,2.05,3.6,3.5,2.03,1.87,1.85,3.5,4.2,"E0_2122.csv"
"E0",2022-05-16,20:00:00,"Newcastle","Arsenal",2,0,"H",0,0,"D","D England",16,11,4,2,11,8,12,8,0,3,0,0,4.33,3.6,1.83,1.9,2,4.2,3.75,1.83,"E0_2122.csv"
"E0",2022-05-17,19:45:00,"Southampton","Liverpool",1,2,"A",1,1,"D","M Atkinson",4,24,2,5,6,6,1,9,2,0,0,0,7.5,5.5,1.33,1.44,2.75,6.5,5,1.44,"E0_2122.csv"
"E0",2022-05-19,19:45:00,"Everton","Crystal Palace",3,2,"H",0,2,"A","A Taylor",12,7,6,5,9,13,4,5,2,3,0,0,1.9,3.4,4.33,2,1.8,1.85,3.5,4.33,"E0_2122.csv"
"E0",2022-05-19,20:00:00,"Aston Villa","Burnley",1,1,"D",0,1,"A","P Tierney",22,10,9,5,11,20,13,6,0,1,0,1,2.05,3.5,3.6,1.99,1.91,1.95,3.5,3.8,"E0_2122.csv"
"E0",2022-05-19,20:00:00,"Chelsea","Leicester",1,1,"D",1,1,"D","S Attwell",20,2,7,1,13,7,6,0,4,1,0,0,1.4,4.75,8,1.61,2.3,1.4,4.75,8,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Arsenal","Everton",5,1,"H",2,1,"H","A Marriner",26,6,9,2,8,9,12,2,0,1,0,0,1.36,4.75,9,1.57,2.37,1.33,5.25,8.5,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Brentford","Leeds",1,2,"A",0,0,"D","P Tierney",14,14,5,6,11,13,3,2,2,1,1,0,2.45,3.8,2.62,1.57,2.37,2.3,3.8,2.8,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Brighton","West Ham",3,1,"H",0,1,"A","K Friend",18,7,7,2,9,9,5,6,1,1,0,0,2.37,3.5,2.9,1.72,2.1,2.6,3.4,2.62,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Burnley","Newcastle",1,2,"A",0,1,"A","C Pawson",12,8,5,6,8,9,8,2,1,0,0,0,2.25,3.4,3.2,1.94,1.96,2.45,3.3,2.9,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Chelsea","Watford",2,1,"H",1,0,"H","M Dean",19,8,8,3,9,9,3,3,0,0,0,0,1.18,7.5,15,1.44,2.75,1.2,7,13,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Crystal Palace","Man United",1,0,"H",1,0,"H","M Atkinson",6,10,3,4,12,22,3,6,2,4,0,0,3,3.6,2.25,1.72,2.1,2.7,3.5,2.5,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Leicester","Southampton",4,1,"H",0,0,"D","J Moss",12,7,6,2,10,5,3,3,0,1,0,0,1.85,4,3.8,1.57,2.37,1.65,4.33,4.5,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Liverpool","Wolves",3,1,"H",1,1,"D","A Taylor",29,7,8,5,6,3,5,3,1,0,0,0,1.14,8.5,15,1.44,2.75,1.12,9,17,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Man City","Aston Villa",3,2,"H",0,1,"A","M Oliver",24,4,5,2,5,11,13,1,0,1,0,0,1.16,8,17,1.44,2.75,1.18,7.5,13,"E0_2122.csv"
"E0",2022-05-22,16:00:00,"Norwich","Tottenham",0,5,"A",0,2,"A","C Kavanagh",9,19,0,13,13,7,3,2,3,1,0,0,9.5,6.5,1.25,1.44,2.75,8.5,5.25,1.33,"E0_2122.csv"
"E1",2021-08-06,19:45:00,"Bournemouth","West Brom",2,2,"D",1,1,"D","D Whitestone",7,15,4,5,11,13,4,8,1,3,0,0,2.3,3.25,3.2,2,1.8,2.45,3.3,2.9,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"Blackburn","Swansea",2,1,"H",1,0,"H","D Webb",21,7,10,4,11,10,7,5,4,2,0,0,2.1,3.4,3.4,2.3,1.61,2.05,3.3,3.8,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"Bristol City","Blackpool",1,1,"D",1,0,"H","A Davies",11,7,2,1,10,13,2,4,2,0,0,0,2.15,3.4,3.3,2.2,1.66,2.15,3.3,3.5,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"Cardiff","Barnsley",1,1,"D",0,0,"D","S Martin",10,10,6,3,7,6,2,4,0,0,0,0,2.2,3.4,3.2,2.3,1.61,2.5,3.25,2.9,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"Derby","Huddersfield",1,1,"D",1,1,"D","G Eltringham",11,17,3,6,17,15,4,6,3,2,0,0,4.5,3.75,1.72,2.1,1.72,2.15,3.2,3.6,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"Luton","Peterboro",3,0,"H",1,0,"H","A Woolmer",12,4,6,1,18,7,7,2,1,5,0,0,2.1,3.4,3.4,2,1.85,2.25,3.3,3.3,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"Preston","Hull",1,4,"A",1,1,"D","G Ward",7,16,4,5,9,6,2,7,2,2,0,0,2.25,3.4,3.1,2,1.8,2.2,3.3,3.4,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"QPR","Millwall",1,1,"D",1,1,"D","O Langford",11,10,4,3,11,18,7,5,0,3,0,0,2.05,3.4,3.6,2.2,1.66,2,3.3,3.8,"E1_2122.csv"
"E1",2021-08-07,15:00:00,"Stoke","Reading",3,2,"H",2,1,"H","M Donohue",18,11,6,5,16,7,6,9,0,2,0,0,2.05,3.25,3.8,2.5,1.53,1.9,3.25,4.5,"E1_2122.csv"
"E1",2021-08-07,20:00:00,"Sheffield United","Birmingham",0,1,"A",0,1,"A","T Robinson",16,9,2,2,3,12,8,2,1,6,0,0,1.75,3.5,5,2.3,1.61,1.65,3.5,6,"E1_2122.csv"
"E1",2021-08-08,13:30:00,"Fulham","Middlesbrough",1,1,"D",1,0,"H","K Stroud",16,7,3,1,14,14,4,2,2,3,0,0,1.9,3.4,4.2,2.1,1.72,1.85,3.25,4.75,"E1_2122.csv"
"E1",2021-08-08,16:30:00,"Coventry","Nott'm Forest",2,1,"H",0,1,"A","J Linington",12,10,6,2,16,12,0,5,4,1,0,0,2.45,3.3,2.8,2.5,1.53,2.2,3.1,3.6,"E1_2122.csv"
"E1",2021-08-14,12:30:00,"Peterboro","Derby",2,1,"H",0,0,"D","D Webb",13,7,4,2,9,13,2,5,4,2,0,0,2.15,3.3,3.5,2.2,1.66,2.4,3.2,3.1,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Barnsley","Coventry",1,0,"H",1,0,"H","J Busby",8,12,1,2,16,14,1,5,8,2,0,0,2,3.3,3.9,2.2,1.66,2,3.3,3.9,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Birmingham","Stoke",0,0,"D",0,0,"D","G Ward",9,8,2,2,7,8,7,6,1,2,0,0,2.7,3.1,2.8,2.5,1.53,3,3.1,2.5,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Blackpool","Cardiff",0,2,"A",0,0,"D","A Woolmer",8,17,2,8,9,18,5,3,1,1,0,0,3.1,3.2,2.4,2.2,1.66,2.87,3.1,2.6,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Huddersfield","Fulham",1,5,"A",1,3,"A","D Whitestone",9,15,2,11,10,9,5,7,1,1,0,1,4.75,3.3,1.85,2.1,1.72,4.5,3.4,1.85,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Hull","QPR",0,3,"A",0,1,"A","M Donohue",12,14,4,8,6,7,7,2,0,0,1,0,2.8,3.25,2.6,2.06,1.87,2.45,3.25,3,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Middlesbrough","Bristol City",2,1,"H",1,0,"H","O Langford",13,10,7,2,15,13,1,1,1,1,0,0,1.8,3.4,5,2.2,1.66,2.05,3.2,4,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Millwall","Blackburn",1,1,"D",0,0,"D","A Davies",15,2,2,1,10,15,7,3,1,2,0,0,2.45,3.2,3,2.2,1.66,2.25,3.1,3.5,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Nott'm Forest","Bournemouth",1,2,"A",0,1,"A","G Eltringham",15,8,5,3,8,16,6,4,2,1,0,1,3.5,3.3,2.15,2.2,1.66,2.62,3.2,2.8,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"Reading","Preston",2,1,"H",1,0,"H","J Smith",12,13,2,5,11,16,2,12,3,0,0,0,2.2,3.2,3.5,2.1,1.72,2.37,3.2,3.1,"E1_2122.csv"
"E1",2021-08-14,15:00:00,"West Brom","Luton",3,2,"H",2,0,"H","T Robinson",18,11,6,5,15,9,8,4,2,2,0,0,1.7,3.6,5.5,2,1.93,1.61,3.9,5.5,"E1_2122.csv"
"E1",2021-08-14,20:00:00,"Swansea","Sheffield United",0,0,"D",0,0,"D","K Stroud",8,8,1,2,8,14,1,6,1,2,0,0,3,3.2,2.45,2.3,1.61,3.6,3.3,2.1,"E1_2122.csv"
"E1",2021-08-17,19:45:00,"Barnsley","Luton",0,1,"A",0,1,"A","O Langford",10,7,3,4,13,13,4,4,1,4,0,0,2.3,3.2,3.3,2.3,1.61,2.2,3.2,3.5,"E1_2122.csv"
"E1",2021-08-17,19:45:00,"Blackpool","Coventry",0,1,"A",0,1,"A","K Stroud",12,19,4,5,7,11,6,11,2,4,0,0,3,3.2,2.45,2.37,1.57,2.75,3.1,2.7,"E1_2122.csv"
"E1",2021-08-17,19:45:00,"Huddersfield","Preston",1,0,"H",0,0,"D","J Linington",7,8,0,2,12,7,4,4,3,2,0,0,2.45,3.2,3,2.3,1.61,2.6,3.1,2.87,"E1_2122.csv"
"E1",2021-08-17,19:45:00,"Millwall","Fulham",1,2,"A",0,2,"A","G Eltringham",7,16,2,6,11,11,2,5,4,2,0,0,3.8,3.1,2.15,2.3,1.61,3.6,3.1,2.2,"E1_2122.csv"
"E1",2021-08-17,19:45:00,"Peterboro","Cardiff",2,2,"D",0,0,"D","T Bramall",8,9,3,3,9,18,0,6,1,2,0,0,3.2,3.2,2.4,2.3,1.61,2.87,3.2,2.55,"E1_2122.csv"
"E1",2021-08-17,19:45:00,"Swansea","Stoke",1,3,"A",0,1,"A","J Smith",9,12,3,5,6,14,5,5,0,2,0,0,3.1,3.1,2.45,2.37,1.57,3.1,3.2,2.37,"E1_2122.csv"
"E1",2021-08-17,20:00:00,"Reading","Bristol City",2,3,"A",1,2,"A","A Woolmer",11,8,3,5,11,12,5,2,0,1,0,0,2.2,3.25,3.4,2.2,1.66,2.2,3.2,3.5,"E1_2122.csv"
"E1",2021-08-18,19:45:00,"Birmingham","Bournemouth",0,2,"A",0,0,"D","A Davies",9,9,3,4,17,8,5,3,1,0,0,0,3.1,3.25,2.4,2.1,1.72,2.55,3.1,2.9,"E1_2122.csv"
"E1",2021-08-18,19:45:00,"Hull","Derby",0,1,"A",0,0,"D","D Whitestone",9,13,2,5,7,11,5,3,1,3,0,0,1.8,3.75,4.5,2.1,1.72,2.1,3.1,3.9,"E1_2122.csv"
"E1",2021-08-18,19:45:00,"Middlesbrough","QPR",2,3,"A",1,0,"H","S Martin",14,8,6,6,14,17,7,1,2,1,0,1,2.4,3.25,3,2.1,1.72,2.4,3.25,3,"E1_2122.csv"
"E1",2021-08-18,19:45:00,"Nott'm Forest","Blackburn",1,2,"A",0,0,"D","G Ward",7,9,4,7,13,15,3,1,1,3,1,0,2.37,3.3,3.1,2.1,1.72,2.45,3.2,3,"E1_2122.csv"
"E1",2021-08-18,20:00:00,"West Brom","Sheffield United",4,0,"H",1,0,"H","M Donohue",12,5,4,1,11,3,5,4,0,1,0,0,2.1,3.4,3.5,2.1,1.72,2,3.2,4.2,"E1_2122.csv"
"E1",2021-08-20,19:45:00,"Bristol City","Swansea",0,1,"A",0,1,"A","G Eltringham",15,8,5,4,14,14,1,2,4,6,0,0,2.15,3.25,3.6,2.2,1.66,2.15,3.25,3.6,"E1_2122.csv"
"E1",2021-08-21,12:30:00,"QPR","Barnsley",2,2,"D",0,2,"A","G Ward",13,12,6,4,3,15,6,9,2,3,0,0,2.05,3.3,3.8,2,1.8,2.05,3.4,3.75,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Blackburn","West Brom",1,2,"A",0,2,"A","T Harrington",7,23,2,11,11,12,5,6,1,2,0,0,4,3.3,1.9,2.1,1.72,3.75,3.4,2.05,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Bournemouth","Blackpool",2,2,"D",2,0,"H","S Martin",13,11,5,5,20,12,6,5,0,4,0,0,1.65,3.8,5.5,2,1.8,1.66,3.8,5.25,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Cardiff","Millwall",3,1,"H",0,0,"D","J Linington",16,12,5,5,15,14,2,3,2,1,0,0,2.2,3.2,3.5,2.5,1.53,2.35,3.1,3.3,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Coventry","Reading",2,1,"H",0,1,"A","D Webb",25,7,7,2,14,8,10,2,5,3,0,0,2.05,3.4,3.6,2.2,1.66,2.05,3.3,3.75,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Derby","Middlesbrough",0,0,"D",0,0,"D","A Davies",9,11,4,3,15,7,7,3,2,4,0,0,3.1,3.1,2.45,2.3,1.61,2.7,3.1,2.8,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Fulham","Hull",2,0,"H",2,0,"H","T Robinson",15,8,6,3,14,5,9,1,3,2,0,0,1.36,4.75,9.5,1.85,2,1.33,5,9,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Luton","Birmingham",0,5,"A",0,2,"A","J Busby",11,20,3,9,10,7,5,5,1,1,0,0,2,3.25,3.8,2.2,1.66,2.25,3.1,3.5,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Preston","Peterboro",1,0,"H",1,0,"H","D Whitestone",16,9,7,2,14,7,5,1,2,0,0,0,2.1,3.3,3.6,2.2,1.66,2.4,3.1,3.25,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Sheffield United","Huddersfield",1,2,"A",0,0,"D","M Salisbury",16,6,6,3,7,9,6,4,0,3,0,0,1.57,3.8,5.75,2.1,1.72,1.72,3.6,4.75,"E1_2122.csv"
"E1",2021-08-21,15:00:00,"Stoke","Nott'm Forest",1,0,"H",0,0,"D","O Langford",11,2,5,0,8,6,6,2,2,2,0,0,1.83,3.5,4.5,2.3,1.61,1.72,3.6,5,"E1_2122.csv"
"E1",2021-08-28,12:30:00,"Cardiff","Bristol City",1,2,"A",0,1,"A","D Webb",12,9,5,5,9,8,4,3,2,2,0,0,1.95,3.4,4,2,1.8,1.9,3.2,4.5,"E1_2122.csv"
"E1",2021-08-28,12:30:00,"Derby","Nott'm Forest",1,1,"D",1,0,"H","T Robinson",13,13,4,4,6,7,8,4,4,1,0,0,2.45,3.1,3.1,2.5,1.53,2.3,3.2,3.3,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Barnsley","Birmingham",1,1,"D",1,1,"D","M Donohue",7,14,2,4,10,11,2,2,2,4,0,0,2.25,3.3,3.3,2.37,1.57,2.45,3.1,3.1,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Fulham","Stoke",3,0,"H",1,0,"H","J Gillett",20,11,9,3,7,9,8,7,0,1,0,0,1.83,3.4,4.5,2.2,1.66,1.75,3.5,5,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Huddersfield","Reading",4,0,"H",1,0,"H","L Doughty",16,7,8,1,10,10,5,3,3,2,0,0,2.37,3.25,3.1,2.1,1.72,2.15,3.25,3.5,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Hull","Bournemouth",0,0,"D",0,0,"D","G Eltringham",3,12,0,5,15,16,2,6,0,2,0,0,3.6,3.4,2.1,2.1,1.72,3.25,3.3,2.25,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Luton","Sheffield United",0,0,"D",0,0,"D","A Davies",9,8,1,1,13,8,2,6,1,1,0,0,2.87,3.2,2.55,2.3,1.61,3.1,3.4,2.3,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Middlesbrough","Blackburn",1,1,"D",1,1,"D","M Salisbury",12,6,5,1,9,7,11,5,1,2,1,1,2.1,3.3,3.6,2.1,1.72,2.4,3.2,3.1,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Millwall","Blackpool",2,1,"H",0,0,"D","G Ward",18,10,7,3,8,7,14,1,4,3,0,1,1.83,3.5,4.5,2.2,1.66,1.83,3.5,4.5,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"Preston","Swansea",3,1,"H",2,1,"H","T Bramall",11,5,6,2,22,10,3,1,4,1,0,0,2.25,3.3,3.3,2.2,1.66,2.25,3.3,3.3,"E1_2122.csv"
"E1",2021-08-28,15:00:00,"QPR","Coventry",2,0,"H",0,0,"D","D Whitestone",13,15,5,4,5,16,5,11,1,1,0,0,2.2,3.3,3.4,2,1.8,2.15,3.4,3.4,"E1_2122.csv"
"E1",2021-08-28,20:00:00,"Peterboro","West Brom",0,1,"A",0,0,"D","J Linington",5,19,1,3,9,10,6,5,2,4,0,0,5.5,3.6,1.66,1.9,1.9,5,3.9,1.66,"E1_2122.csv"
"E1",2021-09-10,20:00:00,"Birmingham","Derby",2,0,"H",1,0,"H","G Ward",13,7,4,2,19,6,2,2,2,3,0,0,1.85,3.3,4.75,2.37,1.57,1.95,3.3,4.2,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Blackburn","Luton",2,2,"D",2,0,"H","O Langford",11,10,5,4,11,11,1,4,4,5,0,0,2.2,3.3,3.4,1.9,1.9,1.9,3.3,4.5,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Blackpool","Fulham",1,0,"H",0,0,"D","J Busby",8,17,1,4,12,10,4,4,3,2,0,0,6,4,1.57,1.9,1.9,5.75,3.75,1.61,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Bournemouth","Barnsley",3,0,"H",1,0,"H","J Linington",14,2,8,0,10,11,6,0,3,3,0,0,1.83,3.5,4.5,2.1,1.72,1.75,3.5,4.75,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Bristol City","Preston",0,0,"D",0,0,"D","T Robinson",10,10,3,2,8,9,8,6,0,1,0,0,2.3,3.2,3.3,2.2,1.66,2.4,3.2,3.1,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Coventry","Middlesbrough",2,0,"H",0,0,"D","L Doughty",12,8,6,5,13,12,7,7,1,3,0,0,2.2,3.3,3.4,2.3,1.61,2.15,3.2,3.6,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Reading","QPR",3,3,"D",1,1,"D","G Eltringham",12,22,4,4,13,12,3,6,2,1,0,0,3,3.4,2.37,1.8,2,2.87,3.4,2.4,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Sheffield United","Peterboro",6,2,"H",1,1,"D","S Martin",24,7,9,5,1,18,11,3,0,2,0,0,1.66,3.75,5.5,2,1.8,1.66,3.5,5.75,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Stoke","Huddersfield",2,1,"H",0,0,"D","J Smith",6,15,2,4,16,8,3,5,2,3,0,0,1.75,3.6,5,2.1,1.72,1.95,3.4,4,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"Swansea","Hull",0,0,"D",0,0,"D","K Stroud",16,4,4,1,9,11,7,2,1,2,0,0,2.15,3.3,3.5,2.1,1.72,2.25,3.3,3.3,"E1_2122.csv"
"E1",2021-09-11,15:00:00,"West Brom","Millwall",1,1,"D",0,0,"D","A Woolmer",11,13,2,4,14,16,4,5,1,3,0,0,1.53,4,6.5,1.9,1.9,1.55,4,6,"E1_2122.csv"
"E1",2021-09-12,14:30:00,"Nott'm Forest","Cardiff",1,2,"A",1,0,"H","D Whitestone",15,22,4,5,9,9,4,4,0,3,0,0,3.1,3.1,2.5,2.3,1.61,2.5,3.1,3,"E1_2122.csv"
"E1",2021-09-14,19:45:00,"Blackburn","Hull",2,0,"H",0,0,"D","J Brooks",18,16,6,4,7,11,6,6,1,2,0,0,1.75,3.6,5,2.1,1.72,1.9,3.4,4.2,"E1_2122.csv"
"E1",2021-09-14,19:45:00,"Blackpool","Huddersfield",0,3,"A",0,0,"D","T Bramall",16,13,3,6,11,12,4,3,0,1,0,0,2.6,3.2,2.87,2.2,1.66,2.62,3.1,2.87,"E1_2122.csv"
"E1",2021-09-14,19:45:00,"Bournemouth","QPR",2,1,"H",2,0,"H","K Stroud",10,15,4,6,21,7,3,6,5,3,0,0,1.9,3.6,4,1.66,2.2,1.8,3.75,4.33,"E1_2122.csv"
"E1",2021-09-14,19:45:00,"Sheffield United","Preston",2,2,"D",1,1,"D","G Eltringham",13,9,6,4,10,6,2,6,2,1,0,0,1.85,3.3,4.75,2.2,1.66,1.8,3.4,4.75,"E1_2122.csv"
"E1",2021-09-14,20:00:00,"Reading","Peterboro",3,1,"H",0,0,"D","T Robinson",12,6,6,3,14,6,3,5,0,1,0,0,2.3,3.4,3.1,1.9,1.9,2,3.5,3.75,"E1_2122.csv"
"E1",2021-09-14,20:00:00,"West Brom","Derby",0,0,"D",0,0,"D","K Friend",25,4,9,0,8,10,5,4,1,1,0,0,1.53,3.9,6.5,1.9,1.9,1.45,4.2,7.5,"E1_2122.csv"
"E1",2021-09-15,19:45:00,"Birmingham","Fulham",1,4,"A",0,2,"A","D Webb",18,15,7,10,9,10,10,2,2,1,0,0,3.8,3.3,2.05,2.3,1.61,3.75,3.25,2.1,"E1_2122.csv"
"E1",2021-09-15,19:45:00,"Bristol City","Luton",1,1,"D",0,0,"D","J Simpson",13,19,2,4,10,17,7,9,1,2,0,0,2.45,3.2,3,2.2,1.66,2.3,3.1,3.4,"E1_2122.csv"
"E1",2021-09-15,19:45:00,"Coventry","Cardiff",1,0,"H",1,0,"H","M Salisbury",11,10,4,1,3,15,7,6,2,1,1,0,2.2,3.3,3.4,2.2,1.66,2.1,3.4,3.5,"E1_2122.csv"
"E1",2021-09-15,19:45:00,"Nott'm Forest","Middlesbrough",0,2,"A",0,1,"A","A Woolmer",15,13,3,6,14,13,6,7,1,5,0,0,2.9,3.1,2.55,2.5,1.53,2.75,3,2.75,"E1_2122.csv"
"E1",2021-09-15,19:45:00,"Stoke","Barnsley",1,1,"D",1,1,"D","L Doughty",12,9,7,4,12,12,12,4,1,5,1,0,1.75,3.5,5,2.2,1.66,1.61,3.6,6,"E1_2122.csv"
"E1",2021-09-15,19:45:00,"Swansea","Millwall",0,0,"D",0,0,"D","J Busby",12,10,4,4,13,8,7,3,2,3,0,0,2.6,3.1,2.9,2.3,1.61,2.45,3.1,3.1,"E1_2122.csv"
"E1",2021-09-18,12:30:00,"Hull","Sheffield United",1,3,"A",0,1,"A","D Whitestone",10,15,5,8,8,10,6,4,3,2,0,0,3.25,3.3,2.3,2.2,1.66,3.8,3.4,2,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Barnsley","Blackburn",0,0,"D",0,0,"D","A Woolmer",13,3,4,2,9,13,8,1,0,1,0,0,3,3,2.62,2.2,1.66,3.2,3.1,2.4,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Cardiff","Bournemouth",0,1,"A",0,0,"D","J Smith",6,16,2,5,6,7,2,5,3,3,0,0,2.9,3.2,2.55,2,1.8,3,3.3,2.4,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Derby","Stoke",2,1,"H",2,0,"H","J Simpson",14,13,5,5,10,8,7,6,2,3,0,0,3.1,3.1,2.45,2.37,1.57,3.75,3.1,2.15,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Fulham","Reading",1,2,"A",0,1,"A","S Martin",25,8,5,4,17,12,9,0,4,3,0,0,1.33,5,9.5,1.66,2.2,1.33,5.25,8.5,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Huddersfield","Nott'm Forest",0,2,"A",0,1,"A","C Kavanagh",10,8,2,4,9,9,6,5,2,1,0,0,2.05,3.3,3.8,2.2,1.66,2,3.3,4,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Luton","Swansea",3,3,"D",3,0,"H","T Harrington",16,15,5,3,18,10,5,7,2,1,0,0,2.05,3.25,3.8,2.1,1.72,2.1,3.25,3.75,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Middlesbrough","Blackpool",1,2,"A",1,0,"H","D Webb",9,11,5,1,9,7,6,6,2,1,0,0,1.83,3.4,4.75,2.2,1.66,1.83,3.4,4.75,"E1_2122.csv"
"E1",2021-09-18,15:00:00,"Millwall","Coventry",1,1,"D",1,1,"D","K Stroud",17,15,4,3,12,7,8,4,2,0,0,0,2.55,3.1,3,2.3,1.61,2.45,3.1,3.1,"E1_2122.csv"
