Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,B365CH,B365CD,B365CA,SourceFile,imp_prob_H,imp_prob_D,imp_prob_A,total_prob,norm_prob_H,norm_prob_D,norm_prob_A,OU_2.5
E1,2021-09-18,15:00:00,Luton,Swansea,3,3,D,3,0,H,T Harrington,16,15,5,3,18,10,5,7,2,1,0,0,2.05,3.25,3.8,2.1,1.72,2.1,3.25,3.75,E1_2122.csv,0.48780487804878053,0.3076923076923077,0.2631578947368421,1.0586550804779302,0.46077791250816164,0.290644529428225,0.24857755806361348,Over
E1,2021-09-18,15:00:00,Middlesbrough,Blackpool,1,2,A,1,0,H,D Webb,9,11,5,1,9,7,6,6,2,1,0,0,1.83,3.4,4.75,2.2,1.66,1.83,3.4,4.75,E1_2122.csv,0.5464480874316939,0.29411764705882354,0.21052631578947367,1.0510920502799912,0.5198860435545397,0.2798210175602376,0.20029293888522268,Over
E1,2021-09-18,15:00:00,Millwall,Coventry,1,1,D,1,1,D,K Stroud,17,15,4,3,12,7,8,4,2,0,0,0,2.55,3.1,3,2.3,1.61,2.45,3.1,3.1,E1_2122.csv,0.3921568627450981,0.3225806451612903,0.3333333333333333,1.0480708412397217,0.3741701870850936,0.30778515389257693,0.3180446590223295,Under
E1,2021-09-18,15:00:00,Peterboro,Birmingham,3,0,H,2,0,H,J Gillett,9,13,2,2,11,16,4,6,2,2,0,1,3.4,3.3,2.2,2.08,1.85,3.6,3.3,2.1,E1_2122.csv,0.29411764705882354,0.30303030303030304,0.45454545454545453,1.0516934046345812,0.2796610169491525,0.288135593220339,0.43220338983050843,Over
E1,2021-09-18,15:00:00,Preston,West Brom,1,1,D,1,1,D,A Davies,8,12,2,3,10,12,3,10,1,1,0,0,3.8,3.6,1.95,1.97,1.96,3.75,3.4,1.95,E1_2122.csv,0.2631578947368421,0.2777777777777778,0.5128205128205129,1.053756185335133,0.2497331910352187,0.263607257203842,0.4866595517609391,Under
E1,2021-09-18,15:00:00,QPR,Bristol City,1,2,A,0,1,A,L Doughty,26,9,11,3,13,8,9,4,4,1,0,0,1.83,3.6,4.33,1.9,1.9,1.7,3.8,5.25,E1_2122.csv,0.5464480874316939,0.2777777777777778,0.23094688221709006,1.0551727474265618,0.517875474669351,0.2632533662902535,0.2188711590403955,Over
E1,2021-09-24,19:45:00,Coventry,Peterboro,3,0,H,0,0,D,G Eltringham,16,8,7,2,12,9,4,1,0,1,0,0,1.61,4,5.5,1.9,1.9,1.61,4.1,5.25,E1_2122.csv,0.6211180124223602,0.25,0.18181818181818182,1.052936194240542,0.5898914063547392,0.23743129105778257,0.17267730258747824,Over
E1,2021-09-24,20:00:00,West Brom,QPR,2,1,H,0,1,A,J Linington,18,5,7,4,13,10,8,5,1,1,0,0,1.7,4,4.75,1.66,2.2,1.61,4.2,5,E1_2122.csv,0.5882352941176471,0.25,0.21052631578947367,1.0487616099071206,0.5608856088560886,0.23837638376383766,0.2007380073800738,Over
E1,2021-09-25,12:30:00,Reading,Middlesbrough,1,0,H,0,0,D,P Bankes,13,10,5,2,6,15,2,4,3,3,0,1,3,3.2,2.45,2.1,1.72,3.4,3.4,2.15,E1_2122.csv,0.3333333333333333,0.3125,0.4081632653061224,1.0539965986394557,0.3162565550625252,0.2964905203711174,0.3872529245663574,Under
E1,2021-09-25,15:00:00,Birmingham,Preston,0,0,D,0,0,D,M Donohue,6,9,2,2,10,13,5,8,1,3,0,0,2.05,3.2,4,2.3,1.61,2.45,3.2,3,E1_2122.csv,0.48780487804878053,0.3125,0.25,1.0503048780487805,0.46444121915820036,0.29753265602322204,0.23802612481857766,Under
E1,2021-09-25,15:00:00,Blackburn,Cardiff,5,1,H,3,0,H,K Stroud,17,11,10,5,7,9,2,6,0,2,0,0,2.25,3.4,3.2,2,1.8,2.3,3.4,3.1,E1_2122.csv,0.4444444444444444,0.29411764705882354,0.3125,1.051062091503268,0.42285270112708895,0.27982899339292655,0.29731830547998445,Over
E1,2021-09-25,15:00:00,Blackpool,Barnsley,1,0,H,1,0,H,S Martin,13,13,6,4,17,13,6,4,1,3,0,0,2.4,3.3,3,2.3,1.61,2.37,3.3,3.1,E1_2122.csv,0.4166666666666667,0.30303030303030304,0.3333333333333333,1.053030303030303,0.3956834532374101,0.2877697841726619,0.31654676258992803,Under
E1,2021-09-25,15:00:00,Bournemouth,Luton,2,1,H,2,0,H,T Robinson,6,10,2,3,12,9,4,7,2,0,0,0,1.57,4.33,5.5,1.85,2,1.6,4,6,E1_2122.csv,0.6369426751592356,0.23094688221709006,0.18181818181818182,1.0497077391945075,0.6067809651932196,0.2200106501970796,0.17320838460970087,Over
E1,2021-09-25,15:00:00,Bristol City,Fulham,1,1,D,0,0,D,S Hooper,14,22,5,5,7,11,3,7,1,3,0,0,5,3.6,1.75,2,1.85,5.5,3.9,1.61,E1_2122.csv,0.2,0.2777777777777778,0.5714285714285714,1.0492063492063493,0.19062027231467474,0.264750378214826,0.5446293494704992,Under
E1,2021-09-25,15:00:00,Nott'm Forest,Millwall,1,1,D,0,1,A,J Simpson,10,12,3,2,10,12,3,4,2,3,0,0,2.5,3.1,3.1,2.37,1.57,2.45,3,3.2,E1_2122.csv,0.4,0.3225806451612903,0.3225806451612903,1.0451612903225806,0.3827160493827161,0.30864197530864196,0.30864197530864196,Under
E1,2021-09-25,15:00:00,Sheffield United,Derby,1,0,H,0,0,D,D Webb,17,9,2,4,9,5,11,1,1,1,0,1,1.61,3.75,6,2.1,1.72,1.57,3.8,6,E1_2122.csv,0.6211180124223602,0.26666666666666666,0.16666666666666666,1.0544513457556937,0.5890437855880619,0.25289613194580796,0.15806008246612996,Under
E1,2021-09-25,15:00:00,Stoke,Hull,2,0,H,1,0,H,T Bramall,10,12,5,4,11,14,1,5,2,0,0,0,1.57,3.8,6.5,2.2,1.66,1.75,3.5,5,E1_2122.csv,0.6369426751592356,0.2631578947368421,0.15384615384615385,1.0539467237422318,0.6043404859191113,0.24968804286658017,0.14597147121430842,Under
E1,2021-09-25,15:00:00,Swansea,Huddersfield,1,0,H,1,0,H,G Ward,7,5,6,0,14,18,3,2,2,2,0,0,2.5,3.2,3,2.3,1.61,2.15,3.3,3.5,E1_2122.csv,0.4,0.3125,0.3333333333333333,1.0458333333333334,0.38247011952191234,0.298804780876494,0.31872509960159356,Under
E1,2021-09-28,19:45:00,Cardiff,West Brom,0,4,A,0,1,A,G Scott,6,11,0,6,14,10,4,6,1,1,0,0,4.33,3.5,1.85,2.02,1.83,4.2,3.5,1.9,E1_2122.csv,0.23094688221709006,0.2857142857142857,0.5405405405405405,1.0572017084719163,0.21845110575057775,0.2702552251142862,0.511293669135136,Over
E1,2021-09-28,19:45:00,Huddersfield,Blackburn,3,2,H,1,0,H,J Simpson,13,13,8,3,6,5,5,3,2,0,0,0,2.55,3.3,2.8,2,1.8,2.5,3.25,2.87,E1_2122.csv,0.3921568627450981,0.30303030303030304,0.35714285714285715,1.0523300229182584,0.37265577737447064,0.2879612825166364,0.33938294010889286,Over
E1,2021-09-28,19:45:00,Hull,Blackpool,1,1,D,0,1,A,M Donohue,15,10,3,3,8,14,9,3,1,2,1,0,2.25,3.2,3.4,2.2,1.66,2.25,3.2,3.4,E1_2122.csv,0.4444444444444444,0.3125,0.29411764705882354,1.051062091503268,0.42285270112708895,0.29731830547998445,0.27982899339292655,Under
E1,2021-09-28,19:45:00,Middlesbrough,Sheffield United,2,0,H,2,0,H,J Linington,9,13,4,4,9,6,4,7,4,2,0,0,3,3.1,2.55,2.5,1.53,3.2,3.1,2.45,E1_2122.csv,0.3333333333333333,0.3225806451612903,0.3921568627450981,1.0480708412397217,0.3180446590223295,0.30778515389257693,0.3741701870850936,Under
E1,2021-09-28,19:45:00,Preston,Stoke,1,1,D,1,1,D,J Brooks,9,21,2,5,8,13,1,6,2,4,0,0,2.7,3.1,2.8,2.3,1.61,2.62,3.1,2.87,E1_2122.csv,0.37037037037037035,0.3225806451612903,0.35714285714285715,1.050093872674518,0.3527021535960991,0.30719219829337663,0.34010564811052413,Under
E1,2021-09-28,19:45:00,QPR,Birmingham,2,0,H,1,0,H,M Salisbury,12,13,5,0,9,10,1,4,1,1,0,0,1.95,3.6,3.8,1.93,1.93,2.05,3.4,3.6,E1_2122.csv,0.5128205128205129,0.2777777777777778,0.2631578947368421,1.0537561853351327,0.4866595517609392,0.26360725720384204,0.24973319103521877,Under
E1,2021-09-29,19:45:00,Barnsley,Nott'm Forest,1,3,A,1,0,H,G Eltringham,8,12,3,7,13,6,2,6,1,0,0,0,2.4,3,3.25,2.37,1.57,2.45,3,3.2,E1_2122.csv,0.4166666666666667,0.3333333333333333,0.3076923076923077,1.0576923076923077,0.393939393939394,0.3151515151515151,0.2909090909090909,Over
E1,2021-09-29,19:45:00,Derby,Reading,1,0,H,1,0,H,J Busby,14,16,5,7,10,10,2,4,4,0,0,0,2.25,3.2,3.4,2.2,1.66,2.15,3.3,3.5,E1_2122.csv,0.4444444444444444,0.3125,0.29411764705882354,1.051062091503268,0.42285270112708895,0.29731830547998445,0.27982899339292655,Under
E1,2021-09-29,19:45:00,Fulham,Swansea,3,1,H,3,1,H,J Smith,10,7,7,1,16,7,3,4,0,1,0,0,1.36,4.75,8.5,1.72,2.1,1.36,4.75,8.5,E1_2122.csv,0.7352941176470588,0.21052631578947367,0.11764705882352941,1.0634674922600618,0.6914119359534208,0.19796215429403205,0.11062590975254732,Over
E1,2021-09-29,19:45:00,Luton,Coventry,5,0,H,4,0,H,S Martin,21,6,9,1,12,8,5,7,0,2,0,0,2.7,3.2,2.7,2.1,1.72,2.87,3.1,2.6,E1_2122.csv,0.37037037037037035,0.3125,0.37037037037037035,1.0532407407407407,0.3516483516483516,0.2967032967032967,0.3516483516483516,Over
E1,2021-09-29,19:45:00,Millwall,Bristol City,1,0,H,0,0,D,D Whitestone,12,11,4,1,8,11,4,6,1,2,0,0,2.05,3.2,4,2.3,1.61,1.85,3.5,4.33,E1_2122.csv,0.48780487804878053,0.3125,0.25,1.0503048780487805,0.46444121915820036,0.29753265602322204,0.23802612481857766,Under
E1,2021-09-29,19:45:00,Peterboro,Bournemouth,0,0,D,0,0,D,A Woolmer,4,11,1,3,12,14,4,6,1,0,0,0,5.25,3.75,1.66,1.9,1.9,5,3.9,1.66,E1_2122.csv,0.19047619047619047,0.26666666666666666,0.6024096385542169,1.059552495697074,0.17977041368854232,0.25167857916395925,0.5685510071474984,Under
E1,2021-10-01,19:45:00,Stoke,West Brom,1,0,H,0,0,D,T Robinson,11,11,6,2,11,15,1,5,2,2,0,0,3.5,3.2,2.2,2.1,1.72,3.4,3.2,2.25,E1_2122.csv,0.2857142857142857,0.3125,0.45454545454545453,1.0527597402597402,0.27139552814186585,0.2968388589051658,0.4317656129529684,Under
E1,2021-10-02,12:30:00,Coventry,Fulham,4,1,H,0,1,A,G Ward,14,12,5,1,11,11,7,7,1,3,0,0,3.75,3.5,2,1.9,1.9,3.7,3.7,1.95,E1_2122.csv,0.26666666666666666,0.2857142857142857,0.5,1.0523809523809524,0.25339366515837103,0.27149321266968324,0.4751131221719457,Over
E1,2021-10-02,15:00:00,Barnsley,Millwall,0,1,A,0,0,D,D Webb,14,17,3,7,10,5,5,8,2,1,0,0,3,3.1,2.5,2.5,1.53,3.1,3,2.5,E1_2122.csv,0.3333333333333333,0.3225806451612903,0.4,1.0559139784946237,0.3156822810590631,0.3054989816700611,0.3788187372708758,Under
E1,2021-10-02,15:00:00,Birmingham,Nott'm Forest,0,3,A,0,2,A,K Stroud,18,12,9,7,15,11,6,4,1,3,0,0,2.15,3.2,3.6,2.3,1.61,2.15,3.25,3.6,E1_2122.csv,0.46511627906976744,0.3125,0.2777777777777778,1.055394056847545,0.4407039020657996,0.2960979342004591,0.26319816373374144,Over
E1,2021-10-02,15:00:00,Blackpool,Blackburn,2,1,H,2,0,H,J Smith,8,16,3,6,13,8,2,9,3,1,0,0,3,3.3,2.45,2,1.8,2.37,3.4,3,E1_2122.csv,0.3333333333333333,0.30303030303030304,0.4081632653061224,1.0445269016697587,0.31912374185908826,0.29011249259917116,0.3907637655417407,Over
E1,2021-10-02,15:00:00,Bournemouth,Sheffield United,2,1,H,0,0,D,R Jones,11,8,7,1,13,9,4,7,3,2,0,0,1.95,3.5,3.9,2.1,1.72,2.2,3.3,3.4,E1_2122.csv,0.5128205128205129,0.2857142857142857,0.25641025641025644,1.054945054945055,0.48611111111111116,0.2708333333333333,0.24305555555555558,Over
E1,2021-10-02,15:00:00,Cardiff,Reading,0,1,A,0,1,A,T Bramall,27,2,5,1,18,5,7,2,4,0,0,0,2,3.4,3.8,1.9,1.9,2,3.5,3.75,E1_2122.csv,0.5,0.29411764705882354,0.2631578947368421,1.0572755417956656,0.47291361639824303,0.2781844802342606,0.24890190336749632,Under
E1,2021-10-02,15:00:00,Derby,Swansea,0,0,D,0,0,D,A Madley,6,15,5,2,11,10,0,4,3,0,0,0,2.45,3.1,3.1,2.37,1.57,2.5,3,3.1,E1_2122.csv,0.4081632653061224,0.3225806451612903,0.3225806451612903,1.053324555628703,0.3875,0.30625,0.30625,Under
E1,2021-10-02,15:00:00,Hull,Middlesbrough,2,0,H,0,0,D,A Davies,9,17,2,4,14,9,1,1,1,3,0,0,3,3.2,2.45,2.3,1.61,2.9,3.2,2.5,E1_2122.csv,0.3333333333333333,0.3125,0.4081632653061224,1.0539965986394557,0.3162565550625252,0.2964905203711174,0.3872529245663574,Under
E1,2021-10-02,15:00:00,Luton,Huddersfield,0,0,D,0,0,D,L Doughty,14,9,3,2,10,14,6,4,2,3,0,0,2.1,3.3,3.75,2,1.8,1.9,3.5,4,E1_2122.csv,0.47619047619047616,0.30303030303030304,0.26666666666666666,1.0458874458874459,0.4552980132450331,0.2897350993377484,0.25496688741721857,Under
E1,2021-10-02,15:00:00,Peterboro,Bristol City,2,3,A,2,2,D,D Coote,15,15,3,7,13,9,5,10,1,1,0,0,2.5,3.3,2.87,2,1.8,2.37,3.3,3,E1_2122.csv,0.4,0.30303030303030304,0.3484320557491289,1.051462358779432,0.38042255784061696,0.2881989074550128,0.3313785347043701,Over
E1,2021-10-02,15:00:00,QPR,Preston,3,2,H,1,1,D,J Simpson,19,11,9,5,12,11,7,3,1,0,0,0,2.05,3.6,3.5,1.9,1.9,1.9,3.6,3.9,E1_2122.csv,0.48780487804878053,0.2777777777777778,0.2857142857142857,1.0512969415408442,0.46400294605045106,0.2642238998342846,0.27177315411526415,Over
E1,2021-10-15,20:00:00,West Brom,Birmingham,1,0,H,0,0,D,J Simpson,11,10,3,1,11,12,8,2,3,0,0,0,1.61,4,5.5,1.88,1.98,1.55,4,6.5,E1_2122.csv,0.6211180124223602,0.25,0.18181818181818182,1.052936194240542,0.5898914063547392,0.23743129105778257,0.17267730258747824,Under
E1,2021-10-16,12:30:00,Fulham,QPR,4,1,H,1,0,H,O Langford,16,7,7,1,9,12,7,2,0,4,0,0,1.6,4.2,5.25,1.57,2.37,1.61,4.2,5,E1_2122.csv,0.625,0.23809523809523808,0.19047619047619047,1.0535714285714286,0.5932203389830508,0.22598870056497172,0.18079096045197737,Over
E1,2021-10-16,15:00:00,Blackburn,Coventry,2,2,D,2,0,H,M Donohue,10,9,6,4,9,15,4,5,2,2,0,0,2.8,3.25,2.6,2,1.85,2.5,3.25,2.9,E1_2122.csv,0.35714285714285715,0.3076923076923077,0.3846153846153846,1.0494505494505495,0.3403141361256544,0.2931937172774869,0.3664921465968586,Over
E1,2021-10-16,15:00:00,Bristol City,Bournemouth,0,2,A,0,2,A,G Ward,5,22,2,5,4,7,5,11,0,0,0,0,4.5,3.4,1.85,2,1.8,4.2,3.5,1.9,E1_2122.csv,0.2222222222222222,0.29411764705882354,0.5405405405405405,1.056880409821586,0.21026241016212607,0.2782884840381081,0.5114491057997661,Under
E1,2021-10-16,15:00:00,Huddersfield,Hull,2,0,H,1,0,H,R Jones,12,9,4,2,8,12,4,5,1,2,0,0,2,3.3,4,2.1,1.72,2,3.3,4,E1_2122.csv,0.5,0.30303030303030304,0.25,1.053030303030303,0.47482014388489213,0.2877697841726619,0.23741007194244607,Under
E1,2021-10-16,15:00:00,Middlesbrough,Peterboro,2,0,H,0,0,D,J Busby,17,6,5,0,8,11,4,3,2,4,0,0,1.8,3.5,4.75,1.9,1.9,1.72,3.8,4.75,E1_2122.csv,0.5555555555555556,0.2857142857142857,0.21052631578947367,1.0517961570593148,0.5281969817315331,0.27164416203335984,0.20015885623510724,Under
E1,2021-10-16,15:00:00,Millwall,Luton,0,2,A,0,1,A,C Kavanagh,14,6,5,2,10,18,12,3,1,3,0,0,2.37,3.2,3.25,2.1,1.72,2.45,3.2,3,E1_2122.csv,0.42194092827004215,0.3125,0.3076923076923077,1.0421332359623499,0.40488194187608273,0.2998656882019738,0.2952523699219435,Under
E1,2021-10-16,15:00:00,Nott'm Forest,Blackpool,2,1,H,1,0,H,K Friend,13,6,5,3,11,7,4,3,2,0,0,0,2,3.3,4,2.1,1.72,1.9,3.4,4.2,E1_2122.csv,0.5,0.30303030303030304,0.25,1.053030303030303,0.47482014388489213,0.2877697841726619,0.23741007194244607,Over
E1,2021-10-16,15:00:00,Preston,Derby,0,0,D,0,0,D,J Smith,8,17,3,5,13,7,4,10,2,0,0,0,2,3.2,4.2,2.3,1.61,1.9,3.25,4.33,E1_2122.csv,0.5,0.3125,0.23809523809523808,1.0505952380952381,0.4759206798866855,0.29745042492917845,0.22662889518413595,Under
E1,2021-10-16,15:00:00,Reading,Barnsley,1,0,H,0,0,D,A Davies,10,16,6,7,10,9,4,6,0,2,0,0,2.15,3.25,3.6,2.2,1.66,2.25,3.25,3.3,E1_2122.csv,0.46511627906976744,0.3076923076923077,0.2777777777777778,1.050586364539853,0.4427206508371961,0.29287673824614513,0.2644026109166588,Under
E1,2021-10-16,15:00:00,Sheffield United,Stoke,2,1,H,0,0,D,K Stroud,16,12,4,4,14,8,8,4,0,2,0,0,2.2,3.2,3.5,2.1,1.72,2.1,3.3,3.6,E1_2122.csv,0.45454545454545453,0.3125,0.2857142857142857,1.0527597402597402,0.4317656129529684,0.2968388589051658,0.27139552814186585,Over
E1,2021-10-17,12:00:00,Swansea,Cardiff,3,0,H,1,0,H,J Linington,12,10,7,3,5,15,8,5,1,2,0,0,2.4,3.2,3.1,2.3,1.61,2.37,3.1,3.25,E1_2122.csv,0.4166666666666667,0.3125,0.3225806451612903,1.051747311827957,0.39616613418530355,0.2971246006389776,0.30670926517571884,Over
E1,2021-10-19,19:45:00,Bristol City,Nott'm Forest,1,2,A,1,0,H,S Martin,9,15,2,6,7,8,1,9,1,0,0,0,2.75,3.25,2.62,2.1,1.72,2.87,3.3,2.5,E1_2122.csv,0.36363636363636365,0.3076923076923077,0.38167938931297707,1.0530080606416483,0.3453310351819934,0.2922031836155328,0.3624657812024739,Over
E1,2021-10-19,19:45:00,Derby,Luton,2,2,D,1,0,H,G Eltringham,9,10,3,3,12,14,5,5,1,2,0,0,3.3,3.2,2.3,2.5,1.53,3.1,3,2.55,E1_2122.csv,0.30303030303030304,0.3125,0.4347826086956522,1.050312911725955,0.28851430811446493,0.29753038024304196,0.4139553116424932,Over
E1,2021-10-19,19:45:00,QPR,Blackburn,1,0,H,0,0,D,D Webb,16,5,5,1,14,7,4,2,2,3,0,0,2.15,3.5,3.3,1.72,2.1,2.05,3.6,3.5,E1_2122.csv,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,Under
E1,2021-10-19,19:45:00,Sheffield United,Millwall,1,2,A,1,1,D,M Donohue,12,12,3,5,11,12,5,4,2,1,1,0,1.8,3.5,4.75,2.1,1.72,1.85,3.5,4.5,E1_2122.csv,0.5555555555555556,0.2857142857142857,0.21052631578947367,1.0517961570593148,0.5281969817315331,0.27164416203335984,0.20015885623510724,Over
E1,2021-10-19,19:45:00,Stoke,Bournemouth,0,1,A,0,0,D,D Whitestone,13,10,2,4,3,13,9,7,0,2,0,0,2.7,3.2,2.8,2,1.8,2.62,3.25,2.75,E1_2122.csv,0.37037037037037035,0.3125,0.35714285714285715,1.0400132275132274,0.35612082670906203,0.3004769475357711,0.34340222575516693,Under
E1,2021-10-20,19:45:00,Fulham,Cardiff,2,0,H,0,0,D,T Robinson,24,15,6,2,8,15,6,2,0,3,0,0,1.5,4.2,6.5,1.72,2.1,1.4,4.75,8,E1_2122.csv,0.6666666666666666,0.23809523809523808,0.15384615384615385,1.0586080586080584,0.6297577854671281,0.2249134948096886,0.14532871972318342,Under
E1,2021-10-20,19:45:00,Huddersfield,Birmingham,0,0,D,0,0,D,A Woolmer,9,6,1,2,9,17,2,2,3,1,0,0,2.4,3.2,3.1,2.3,1.61,2.3,3.2,3.3,E1_2122.csv,0.4166666666666667,0.3125,0.3225806451612903,1.051747311827957,0.39616613418530355,0.2971246006389776,0.30670926517571884,Under
E1,2021-10-20,19:45:00,Hull,Peterboro,1,2,A,1,1,D,L Doughty,19,9,5,5,10,11,8,4,1,2,0,0,2.1,3.4,3.6,2,1.8,2,3.4,3.8,E1_2122.csv,0.47619047619047616,0.29411764705882354,0.2777777777777778,1.0480859010270773,0.4543429844097996,0.28062360801781744,0.26503340757238314,Over
E1,2021-10-20,19:45:00,Middlesbrough,Barnsley,2,0,H,1,0,H,A Madley,21,9,8,3,5,9,8,4,1,1,0,0,1.85,3.4,4.5,2.1,1.72,1.8,3.6,4.5,E1_2122.csv,0.5405405405405405,0.29411764705882354,0.2222222222222222,1.056880409821586,0.5114491057997661,0.2782884840381081,0.21026241016212607,Under
E1,2021-10-20,19:45:00,Preston,Coventry,2,1,H,0,1,A,D England,16,8,4,3,11,11,9,3,2,1,0,0,2.75,3.2,2.7,2.2,1.66,2.55,3.2,2.87,E1_2122.csv,0.36363636363636365,0.3125,0.37037037037037035,1.046506734006734,0.34747637241101953,0.2986125075407199,0.3539111200482606,Over
E1,2021-10-20,19:45:00,Swansea,West Brom,2,1,H,0,1,A,S Hooper,9,10,3,6,7,14,5,3,2,4,0,0,4,3.3,2,2.1,1.72,3.6,3.25,2.15,E1_2122.csv,0.25,0.30303030303030304,0.5,1.053030303030303,0.23741007194244607,0.2877697841726619,0.47482014388489213,Over
E1,2021-10-20,20:00:00,Reading,Blackpool,2,3,A,2,0,H,J Simpson,6,18,3,10,13,13,0,8,0,3,0,0,2.2,3.3,3.4,2,1.8,2,3.4,3.8,E1_2122.csv,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,Over
E1,2021-10-23,12:30:00,Cardiff,Middlesbrough,0,2,A,0,1,A,J Simpson,9,21,1,6,14,11,4,14,3,1,0,0,2.7,3.2,2.7,2.2,1.66,2.5,3.2,2.9,E1_2122.csv,0.37037037037037035,0.3125,0.37037037037037035,1.0532407407407407,0.3516483516483516,0.2967032967032967,0.3516483516483516,Under
E1,2021-10-23,15:00:00,Birmingham,Swansea,2,1,H,0,0,D,O Langford,15,7,6,1,16,8,6,12,2,1,0,0,2.45,3.1,3.1,2.5,1.53,2.55,3.1,2.9,E1_2122.csv,0.4081632653061224,0.3225806451612903,0.3225806451612903,1.053324555628703,0.3875,0.30625,0.30625,Over
E1,2021-10-23,15:00:00,Blackburn,Reading,2,0,H,0,0,D,T Harrington,12,12,5,2,11,14,2,2,4,2,0,0,1.85,3.6,4.33,1.9,1.9,1.7,3.8,5,E1_2122.csv,0.5405405405405405,0.2777777777777778,0.23094688221709006,1.0492652005354084,0.5151610291323099,0.2647355288596593,0.22010344200803078,Under
E1,2021-10-23,15:00:00,Blackpool,Preston,2,0,H,1,0,H,T Robinson,11,9,2,2,9,13,3,5,4,4,0,1,2.9,3.2,2.5,2.1,1.72,3,3.2,2.45,E1_2122.csv,0.3448275862068966,0.3125,0.4,1.0573275862068967,0.32613126783530366,0.29555646147574394,0.3783122706889523,Under
E1,2021-10-23,15:00:00,Bournemouth,Huddersfield,3,0,H,2,0,H,J Brooks,14,4,6,1,12,9,7,2,2,0,0,0,1.6,4,5.5,1.9,1.9,1.57,4,6,E1_2122.csv,0.625,0.25,0.18181818181818182,1.0568181818181819,0.5913978494623655,0.23655913978494622,0.17204301075268816,Over
E1,2021-10-23,15:00:00,Coventry,Derby,1,1,D,1,0,H,D Whitestone,11,7,3,1,12,8,4,0,1,2,0,0,1.85,3.4,4.33,2.1,1.72,1.7,3.6,5,E1_2122.csv,0.5405405405405405,0.29411764705882354,0.23094688221709006,1.065605069816454,0.5072616073735894,0.2760099922473943,0.21672840037901628,Under
E1,2021-10-23,15:00:00,Luton,Hull,1,0,H,1,0,H,J Busby,12,10,4,1,10,11,6,7,0,1,0,0,1.8,3.6,4.5,2.1,1.72,1.85,3.5,4.2,E1_2122.csv,0.5555555555555556,0.2777777777777778,0.2222222222222222,1.0555555555555556,0.5263157894736842,0.2631578947368421,0.21052631578947367,Under
E1,2021-10-23,15:00:00,Millwall,Stoke,2,1,H,0,1,A,A Davies,8,14,4,3,9,13,0,10,2,1,0,0,2.5,3.1,3,2.37,1.57,2.75,3.1,2.7,E1_2122.csv,0.4,0.3225806451612903,0.3333333333333333,1.0559139784946237,0.3788187372708758,0.3054989816700611,0.3156822810590631,Over
E1,2021-10-23,15:00:00,Peterboro,QPR,2,1,H,0,0,D,J Gillett,12,14,5,6,7,11,1,4,0,0,0,0,3.6,3.6,1.95,1.72,2.1,3.8,3.75,1.9,E1_2122.csv,0.2777777777777778,0.2777777777777778,0.5128205128205129,1.0683760683760686,0.25999999999999995,0.25999999999999995,0.48,Over
E1,2021-10-23,15:00:00,West Brom,Bristol City,3,0,H,2,0,H,J Smith,23,7,9,2,8,10,11,6,0,2,0,0,1.45,4.33,7.5,1.9,1.9,1.44,4.33,8,E1_2122.csv,0.6896551724137931,0.23094688221709006,0.13333333333333333,1.0539353879642166,0.6543619089837492,0.21912812194605918,0.12650996907019152,Over
E1,2021-10-24,12:30:00,Barnsley,Sheffield United,2,3,A,0,0,D,G Ward,11,7,4,4,6,15,5,2,0,2,0,0,3.8,3.4,2.05,2.1,1.72,4.2,3.6,1.85,E1_2122.csv,0.2631578947368421,0.29411764705882354,0.48780487804878053,1.045080419844446,0.2518063583815029,0.2814306358381503,0.46676300578034685,Over
E1,2021-10-24,15:00:00,Nott'm Forest,Fulham,0,4,A,0,1,A,J Linington,8,11,1,3,13,17,5,1,5,4,0,0,4,3.5,1.95,2,1.8,4.2,3.5,1.9,E1_2122.csv,0.25,0.2857142857142857,0.5128205128205129,1.0485347985347986,0.23842794759825325,0.2724890829694323,0.48908296943231444,Over
E1,2021-10-29,19:45:00,QPR,Nott'm Forest,1,1,D,1,0,H,A Davies,13,12,4,4,15,7,5,8,2,1,0,0,2.15,3.5,3.3,1.8,2,2.05,3.5,3.5,E1_2122.csv,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,Under
E1,2021-10-30,12:30:00,Fulham,West Brom,3,0,H,2,0,H,M Salisbury,15,11,4,3,3,10,4,7,0,3,1,1,2,3.5,3.8,1.8,2,2,3.5,3.7,E1_2122.csv,0.5,0.2857142857142857,0.2631578947368421,1.0488721804511278,0.4767025089605735,0.27240143369175623,0.25089605734767023,Over
